# Generated by tools/extract-battle-net-index.py from the authenticated source table
# kind	container	destination	archive	archived-path
video	outer	videos/orc-2	install.exe	Smk\Turtle_M.smk
video	outer	videos/orc-3	install.exe	Smk\Demn_M.smk
video	outer	videos/orc-4	install.exe	Smk\OVict_M.smk
video	outer	videos/gameintro	install.exe	Smk\Intro_M.smk
video	outer	videos/logo	install.exe	Smk\blizzard.smk
video	outer	videos/exp-1	install.exe	Smk\IntroX_M.smk
video	outer	videos/human-exp-2	install.exe	Smk\HVicX_M.smk
video	outer	videos/orc-exp-2	install.exe	Smk\OrcX_M.smk
map	outer	maps/All You Need BNE.pud	install.exe	maps\All You Need BNE.pud
map	outer	maps/Ant Trails BNE.pud	install.exe	maps\Ant Trails BNE.pud
map	outer	maps/Big Rock Candy Mountain BNE.pud	install.exe	maps\Big Rock Candy Mountain BNE.pud
map	outer	maps/Cramped BNE.pud	install.exe	maps\Cramped BNE.pud
map	outer	maps/Crosshair BNE.pud	install.exe	maps\Crosshair BNE.pud
map	outer	maps/Dark Paths BNE.pud	install.exe	maps\Dark Paths BNE.pud
map	outer	maps/Dark Peninsula BNE.pud	install.exe	maps\Dark Peninsula BNE.pud
map	outer	maps/Forsaken Isles BNE.pud	install.exe	maps\Forsaken Isles BNE.pud
map	outer	maps/Frosty Fjords BNE.pud	install.exe	maps\Frosty Fjords BNE.pud
map	outer	maps/Gold Rush BNE.pud	install.exe	maps\Gold Rush BNE.pud
map	outer	maps/Great White North BNE.pud	install.exe	maps\Great White North BNE.pud
map	outer	maps/Isolation BNE.pud	install.exe	maps\Isolation BNE.pud
map	outer	maps/Kaboom BNE.pud	install.exe	maps\Kaboom BNE.pud
map	outer	maps/More Precious than Gold BNE.pud	install.exe	maps\More Precious than Gold BNE.pud
map	outer	maps/Mud in Your Eye BNE.pud	install.exe	maps\Mud in Your Eye BNE.pud
map	outer	maps/Murky River BNE.pud	install.exe	maps\Murky River BNE.pud
map	outer	maps/Rose Petal BNE.pud	install.exe	maps\Rose Petal BNE.pud
map	outer	maps/Schwartzwald BNE.pud	install.exe	maps\Schwartzwald BNE.pud
map	outer	maps/Skirmish BNE.pud	install.exe	maps\Skirmish BNE.pud
map	outer	maps/Stir Crazy BNE.pud	install.exe	maps\Stir Crazy BNE.pud
map	outer	maps/Taiga BNE.pud	install.exe	maps\Taiga BNE.pud
map	outer	maps/The River Kwai BNE.pud	install.exe	maps\The River Kwai BNE.pud
map	outer	maps/Training Ground BNE.pud	install.exe	maps\Training Ground BNE.pud
map	outer	maps/Widow's End BNE.pud	install.exe	maps\Widow's End BNE.pud
map	outer	maps/Winding ways BNE.pud	install.exe	maps\Winding ways BNE.pud
map	outer	maps/World Domination BNE.pud	install.exe	maps\World Domination BNE.pud
map	outer	maps/Classic/A continent to explore.pud	install.exe	maps\Classic\A continent to explore.pud
map	outer	maps/Classic/Bridge to bridge combat.pud	install.exe	maps\Classic\Bridge to bridge combat.pud
map	outer	maps/Classic/Critter attack!.pud	install.exe	maps\Classic\Critter attack!.pud
map	outer	maps/Classic/Cross the streams.pud	install.exe	maps\Classic\Cross the streams.pud
map	outer	maps/Classic/Crossover.pud	install.exe	maps\Classic\Crossover.pud
map	outer	maps/Classic/Death in the middle.pud	install.exe	maps\Classic\Death in the middle.pud
map	outer	maps/Classic/Fierce ocean combat.pud	install.exe	maps\Classic\Fierce ocean combat.pud
map	outer	maps/Classic/Garden of War.pud	install.exe	maps\Classic\Garden of War.pud
map	outer	maps/Classic/Gold mines.pud	install.exe	maps\Classic\Gold mines.pud
map	outer	maps/Classic/Gold Separates East & West.pud	install.exe	maps\Classic\Gold Separates East & West.pud
map	outer	maps/Classic/High seas combat.pud	install.exe	maps\Classic\High seas combat.pud
map	outer	maps/Classic/Islands in the stream.pud	install.exe	maps\Classic\Islands in the stream.pud
map	outer	maps/Classic/Mine the center.pud	install.exe	maps\Classic\Mine the center.pud
map	outer	maps/Classic/Mysterious Dragon Isle.pud	install.exe	maps\Classic\Mysterious Dragon Isle.pud
map	outer	maps/Classic/No way out of this maze.pud	install.exe	maps\Classic\No way out of this maze.pud
map	outer	maps/Classic/Nowhere to run or hide.pud	install.exe	maps\Classic\Nowhere to run or hide.pud
map	outer	maps/Classic/Oil is the key.pud	install.exe	maps\Classic\Oil is the key.pud
map	outer	maps/Classic/One way in, one way out.pud	install.exe	maps\Classic\One way in, one way out.pud
map	outer	maps/Classic/Opposing city-states.pud	install.exe	maps\Classic\Opposing city-states.pud
map	outer	maps/Classic/Plains of snow.pud	install.exe	maps\Classic\Plains of snow.pud
map	outer	maps/Classic/River fork.pud	install.exe	maps\Classic\River fork.pud
map	outer	maps/Classic/Rivers.pud	install.exe	maps\Classic\Rivers.pud
map	outer	maps/Classic/Skull Isle.pud	install.exe	maps\Classic\Skull Isle.pud
map	outer	maps/Classic/The four corners.pud	install.exe	maps\Classic\The four corners.pud
map	outer	maps/Classic/The spiral.pud	install.exe	maps\Classic\The spiral.pud
map	outer	maps/Classic/Three ways to cross.pud	install.exe	maps\Classic\Three ways to cross.pud
map	outer	maps/Classic/Unyielding stone fortresses.pud	install.exe	maps\Classic\Unyielding stone fortresses.pud
map	outer	maps/Classic/X marks the spot.pud	install.exe	maps\Classic\X marks the spot.pud
map	outer	maps/Classic/Expansion/3vs3.pud	install.exe	maps\Classic\Expansion\3vs3.pud
map	outer	maps/Classic/Expansion/3vs5.pud	install.exe	maps\Classic\Expansion\3vs5.pud
map	outer	maps/Classic/Expansion/Arena.pud	install.exe	maps\Classic\Expansion\Arena.pud
map	outer	maps/Classic/Expansion/Atols.pud	install.exe	maps\Classic\Expansion\Atols.pud
map	outer	maps/Classic/Expansion/Battle_1.pud	install.exe	maps\Classic\Expansion\Battle_1.pud
map	outer	maps/Classic/Expansion/Battle_2.pud	install.exe	maps\Classic\Expansion\Battle_2.pud
map	outer	maps/Classic/Expansion/BigEars.pud	install.exe	maps\Classic\Expansion\BigEars.pud
map	outer	maps/Classic/Expansion/BlackGld.pud	install.exe	maps\Classic\Expansion\BlackGld.pud
map	outer	maps/Classic/Expansion/Collapse.pud	install.exe	maps\Classic\Expansion\Collapse.pud
map	outer	maps/Classic/Expansion/Crowded.pud	install.exe	maps\Classic\Expansion\Crowded.pud
map	outer	maps/Classic/Expansion/Diamond.pud	install.exe	maps\Classic\Expansion\Diamond.pud
map	outer	maps/Classic/Expansion/Dup.pud	install.exe	maps\Classic\Expansion\Dup.pud
map	outer	maps/Classic/Expansion/Friends.pud	install.exe	maps\Classic\Expansion\Friends.pud
map	outer	maps/Classic/Expansion/Fun4Three.pud	install.exe	maps\Classic\Expansion\Fun4Three.pud
map	outer	maps/Classic/Expansion/Gauntlet.pud	install.exe	maps\Classic\Expansion\Gauntlet.pud
map	outer	maps/Classic/Expansion/Hell.pud	install.exe	maps\Classic\Expansion\Hell.pud
map	outer	maps/Classic/Expansion/Hourglas.pud	install.exe	maps\Classic\Expansion\Hourglas.pud
map	outer	maps/Classic/Expansion/Icewall.pud	install.exe	maps\Classic\Expansion\Icewall.pud
map	outer	maps/Classic/Expansion/Ironcros.pud	install.exe	maps\Classic\Expansion\Ironcros.pud
map	outer	maps/Classic/Expansion/Isle.pud	install.exe	maps\Classic\Expansion\Isle.pud
map	outer	maps/Classic/Expansion/JimLand.pud	install.exe	maps\Classic\Expansion\JimLand.pud
map	outer	maps/Classic/Expansion/Kanthar.pud	install.exe	maps\Classic\Expansion\Kanthar.pud
map	outer	maps/Classic/Expansion/Khing.pud	install.exe	maps\Classic\Expansion\Khing.pud
map	outer	maps/Classic/Expansion/MntnPass.pud	install.exe	maps\Classic\Expansion\MntnPass.pud
map	outer	maps/Classic/Expansion/Passes.pud	install.exe	maps\Classic\Expansion\Passes.pud
map	outer	maps/Classic/Expansion/Plots.pud	install.exe	maps\Classic\Expansion\Plots.pud
map	outer	maps/Classic/Expansion/Raiders.pud	install.exe	maps\Classic\Expansion\Raiders.pud
map	outer	maps/Classic/Expansion/Ring.pud	install.exe	maps\Classic\Expansion\Ring.pud
map	outer	maps/Classic/Expansion/RiversX.pud	install.exe	maps\Classic\Expansion\RiversX.pud
map	outer	maps/Classic/Expansion/RockMaze.pud	install.exe	maps\Classic\Expansion\RockMaze.pud
map	outer	maps/Classic/Expansion/SeaWar.pud	install.exe	maps\Classic\Expansion\SeaWar.pud
map	outer	maps/Classic/Expansion/Shared.pud	install.exe	maps\Classic\Expansion\Shared.pud
map	outer	maps/Classic/Expansion/Tandalos.pud	install.exe	maps\Classic\Expansion\Tandalos.pud
map	outer	maps/Classic/Expansion/TheRiver.pud	install.exe	maps\Classic\Expansion\TheRiver.pud
map	outer	maps/Classic/Expansion/theSiege.pud	install.exe	maps\Classic\Expansion\theSiege.pud
map	outer	maps/Classic/Expansion/Tourney.pud	install.exe	maps\Classic\Expansion\Tourney.pud
map	outer	maps/Classic/Expansion/TwinHrbr.pud	install.exe	maps\Classic\Expansion\TwinHrbr.pud
map	outer	maps/Classic/Expansion/Up4Grabs.pud	install.exe	maps\Classic\Expansion\Up4Grabs.pud
map	outer	maps/Classic/Expansion/Us.pud	install.exe	maps\Classic\Expansion\Us.pud
map	outer	maps/Classic/Expansion/Web.pud	install.exe	maps\Classic\Expansion\Web.pud
map	outer	maps/Classic/Expansion/WizWar.pud	install.exe	maps\Classic\Expansion\WizWar.pud
map	outer	maps/Classic/Expansion/Scenario/4_step.pud	install.exe	maps\Classic\Expansion\Scenario\4_step.pud
map	outer	maps/Classic/Expansion/Scenario/Anarchy.pud	install.exe	maps\Classic\Expansion\Scenario\Anarchy.pud
map	outer	maps/Classic/Expansion/Scenario/Burn_It.pud	install.exe	maps\Classic\Expansion\Scenario\Burn_It.pud
map	outer	maps/Classic/Expansion/Scenario/Chess.pud	install.exe	maps\Classic\Expansion\Scenario\Chess.pud
map	outer	maps/Classic/Expansion/Scenario/DeadMeet.pud	install.exe	maps\Classic\Expansion\Scenario\DeadMeet.pud
map	outer	maps/Classic/Expansion/Scenario/Falsie.pud	install.exe	maps\Classic\Expansion\Scenario\Falsie.pud
map	outer	maps/Classic/Expansion/Scenario/FireRing.pud	install.exe	maps\Classic\Expansion\Scenario\FireRing.pud
map	outer	maps/Classic/Expansion/Scenario/Football.pud	install.exe	maps\Classic\Expansion\Scenario\Football.pud
map	outer	maps/Classic/Expansion/Scenario/Fortress.pud	install.exe	maps\Classic\Expansion\Scenario\Fortress.pud
map	outer	maps/Classic/Expansion/Scenario/GrtWall.pud	install.exe	maps\Classic\Expansion\Scenario\GrtWall.pud
map	outer	maps/Classic/Expansion/Scenario/Heroes1.pud	install.exe	maps\Classic\Expansion\Scenario\Heroes1.pud
map	outer	maps/Classic/Expansion/Scenario/Heroes2.pud	install.exe	maps\Classic\Expansion\Scenario\Heroes2.pud
map	outer	maps/Classic/Expansion/Scenario/Invasion.pud	install.exe	maps\Classic\Expansion\Scenario\Invasion.pud
map	outer	maps/Classic/Expansion/Scenario/Jail.pud	install.exe	maps\Classic\Expansion\Scenario\Jail.pud
map	outer	maps/Classic/Expansion/Scenario/MagIsle.pud	install.exe	maps\Classic\Expansion\Scenario\MagIsle.pud
map	outer	maps/Classic/Expansion/Scenario/Massacre.pud	install.exe	maps\Classic\Expansion\Scenario\Massacre.pud
map	outer	maps/Classic/Expansion/Scenario/Midland.pud	install.exe	maps\Classic\Expansion\Scenario\Midland.pud
map	outer	maps/Classic/Expansion/Scenario/MinasTir.pud	install.exe	maps\Classic\Expansion\Scenario\MinasTir.pud
map	outer	maps/Classic/Expansion/Scenario/Onslaugh.pud	install.exe	maps\Classic\Expansion\Scenario\Onslaugh.pud
map	outer	maps/Classic/Expansion/Scenario/Rescue.pud	install.exe	maps\Classic\Expansion\Scenario\Rescue.pud
map	outer	maps/Classic/Expansion/Scenario/Sacrific.pud	install.exe	maps\Classic\Expansion\Scenario\Sacrific.pud
map	outer	maps/Classic/Expansion/Scenario/Sparta.pud	install.exe	maps\Classic\Expansion\Scenario\Sparta.pud
map	outer	maps/Classic/Expansion/Scenario/Stone.pud	install.exe	maps\Classic\Expansion\Scenario\Stone.pud
map	outer	maps/Classic/Expansion/Scenario/Suicide.pud	install.exe	maps\Classic\Expansion\Scenario\Suicide.pud
map	outer	maps/Classic/Expansion/Scenario/Time.pud	install.exe	maps\Classic\Expansion\Scenario\Time.pud
map	outer	maps/Classic/Expansion/Scenario/TrenchWar.pud	install.exe	maps\Classic\Expansion\Scenario\TrenchWar.pud
map	outer	maps/Classic/Expansion/Scenario/WaterRes.pud	install.exe	maps\Classic\Expansion\Scenario\WaterRes.pud
map	outer	maps/Classic/Expansion/Scenario/Wish.pud	install.exe	maps\Classic\Expansion\Scenario\Wish.pud
map	outer	maps/Classic/Scenario/Alamo.pud	install.exe	maps\Classic\Scenario\Alamo.pud
map	outer	maps/Classic/Scenario/Channel.pud	install.exe	maps\Classic\Scenario\Channel.pud
map	outer	maps/Classic/Scenario/Death.pud	install.exe	maps\Classic\Scenario\Death.pud
map	outer	maps/Classic/Scenario/Dragon.pud	install.exe	maps\Classic\Scenario\Dragon.pud
map	outer	maps/Classic/Scenario/Icebrdge.pud	install.exe	maps\Classic\Scenario\Icebrdge.pud
map	outer	maps/Classic/Scenario/Islands.pud	install.exe	maps\Classic\Scenario\Islands.pud
map	outer	maps/Classic/Scenario/Land_Sea.pud	install.exe	maps\Classic\Scenario\Land_Sea.pud
map	outer	maps/Classic/Scenario/Mutton.pud	install.exe	maps\Classic\Scenario\Mutton.pud
map	outer	maps/ladder/Arctic Circle BNE.pud	install.exe	maps\ladder\Arctic Circle BNE.pud
map	outer	maps/ladder/Bridge to bridge combat BNE.pud	install.exe	maps\ladder\Bridge to bridge combat BNE.pud
map	outer	maps/ladder/Fierce ocean combat BNE.pud	install.exe	maps\ladder\Fierce ocean combat BNE.pud
map	outer	maps/ladder/Forest Trail BNE.pud	install.exe	maps\ladder\Forest Trail BNE.pud
map	outer	maps/ladder/Frog Legs BNE.pud	install.exe	maps\ladder\Frog Legs BNE.pud
map	outer	maps/ladder/Garden of war BNE.pud	install.exe	maps\ladder\Garden of war BNE.pud
map	outer	maps/ladder/High seas combat BNE.pud	install.exe	maps\ladder\High seas combat BNE.pud
map	outer	maps/ladder/Mine in the center BNE.pud	install.exe	maps\ladder\Mine in the center BNE.pud
map	outer	maps/ladder/No way out of this maze BNE.pud	install.exe	maps\ladder\No way out of this maze BNE.pud
map	outer	maps/ladder/Plains of snow BNE.pud	install.exe	maps\ladder\Plains of snow BNE.pud
map	outer	maps/ladder/Skull isle BNE.pud	install.exe	maps\ladder\Skull isle BNE.pud
map	outer	maps/ladder/The four corners BNE.pud	install.exe	maps\ladder\The four corners BNE.pud
map	outer	maps/ladder/The spiral BNE.pud	install.exe	maps\ladder\The spiral BNE.pud
map	outer	maps/scenario/A Tight Spot BNE.pud	install.exe	maps\scenario\A Tight Spot BNE.pud
map	outer	maps/scenario/Bombs Away BNE.pud	install.exe	maps\scenario\Bombs Away BNE.pud
map	outer	maps/scenario/Fire in the Water BNE.pud	install.exe	maps\scenario\Fire in the Water BNE.pud
map	outer	maps/scenario/Horse Shoe Island BNE.pud	install.exe	maps\scenario\Horse Shoe Island BNE.pud
map	outer	maps/scenario/Ice Fortress BNE.pud	install.exe	maps\scenario\Ice Fortress BNE.pud
map	outer	maps/scenario/Instant Action BNE.pud	install.exe	maps\scenario\Instant Action BNE.pud
map	outer	maps/scenario/Invasion BNE.pud	install.exe	maps\scenario\Invasion BNE.pud
map	outer	maps/scenario/Opposites Attract BNE.pud	install.exe	maps\scenario\Opposites Attract BNE.pud
map	outer	maps/scenario/Ramparts BNE.pud	install.exe	maps\scenario\Ramparts BNE.pud
music	outer	music/Human Battle 1.wav	install.exe	Music\HUMAN1.WAV
music	outer	music/Human Battle 2.wav	install.exe	Music\HUMAN2.WAV
music	outer	music/Human Battle 3.wav	install.exe	Music\HUMAN3.WAV
music	outer	music/Human Battle 4.wav	install.exe	Music\HUMAN4.WAV
music	outer	music/Human Battle 5.wav	install.exe	Music\HUMAN5.WAV
music	outer	music/Human Battle 6.wav	install.exe	Music\HUMAN6.WAV
music	outer	music/Orc Battle 1.wav	install.exe	Music\ORC1.WAV
music	outer	music/Orc Battle 2.wav	install.exe	Music\ORC2.WAV
music	outer	music/Orc Battle 3.wav	install.exe	Music\ORC3.WAV
music	outer	music/Orc Battle 4.wav	install.exe	Music\ORC4.WAV
music	outer	music/Orc Battle 5.wav	install.exe	Music\ORC5.WAV
music	outer	music/Orc Battle 6.wav	install.exe	Music\ORC6.WAV
music	outer	music/Human Briefing.wav	install.exe	Music\HWARROOM.WAV
music	outer	music/Orc Briefing.wav	install.exe	Music\OWARROOM.WAV
music	outer	music/Human Victory.wav	install.exe	Music\HVICTORY.WAV
music	outer	music/Orc Victory.wav	install.exe	Music\OVICTORY.WAV
music	outer	music/Human Defeat.wav	install.exe	Music\HDEFEAT.WAV
music	outer	music/Orc Defeat.wav	install.exe	Music\ODEFEAT.WAV
music	outer	music/Main Menu.wav	install.exe	Music\OWARROOM.WAV
music	outer	music/I'm a Medieval Man.wav	install.exe	Music\DISCOWC.WAV
